game,white,result,score,running_wins,running_draws,running_losses,running_elo
1047,New-8ad2008,0-1,0.0,376,316,356,6.6
1050,Base-41b4968,0-1,1.0,377,316,356,7.0
1049,New-8ad2008,1-0,1.0,378,316,356,7.3
1054,Base-41b4968,1-0,0.0,378,316,357,6.9
1051,New-8ad2008,0-1,0.0,378,316,358,6.6
1053,New-8ad2008,1-0,1.0,379,316,358,6.9
1055,New-8ad2008,0-1,0.0,379,316,359,6.6
1052,Base-41b4968,0-1,1.0,380,316,359,6.9
1058,Base-41b4968,0-1,1.0,381,316,359,7.2
1061,New-8ad2008,1/2-1/2,0.5,381,317,359,7.2
1056,Base-41b4968,0-1,1.0,382,317,359,7.6
1057,New-8ad2008,0-1,0.0,382,317,360,7.2
1059,New-8ad2008,1-0,1.0,383,317,360,7.5
1063,New-8ad2008,1-0,1.0,384,317,360,7.9
1060,Base-41b4968,1-0,0.0,384,317,361,7.5
1064,Base-41b4968,1/2-1/2,0.5,384,318,361,7.5
1066,Base-41b4968,1-0,0.0,384,318,362,7.2
1062,Base-41b4968,1-0,0.0,384,318,363,6.9
1067,New-8ad2008,1-0,1.0,385,318,363,7.2
1065,New-8ad2008,1/2-1/2,0.5,385,319,363,7.2
1072,Base-41b4968,1/2-1/2,0.5,385,320,363,7.2
